Step || Expression || Steps without change || Change Distance|| Complexity || Norm
611 || (((C-C)+C)^C-C*C)+X || 0 || 0.23206783831119537 || 6 || 6.191883087158203
613 || (((C-C)+C)^3-C*C)+X || 1 || 0.3571227788925171 || 6 || 6.221486568450928
616 || (((C-C)+C)^C-C*C)+X || 2 || 0.42023608088493347 || 6 || 6.190396308898926
621 || (((C-C)+C)^3-C*C)+X || 4 || 0.6376445293426514 || 6 || 6.230539321899414
622 || (((C-C)+C)^3-C*C)+5 || 0 || 0.2782984673976898 || 6 || 6.217487335205078
623 || (((C-C)+C)^3-C*C)^5 || 0 || 0.281330406665802 || 6 || 6.205704689025879
624 || (((C-C)+C)^3-C*C)+5 || 0 || 0.267990380525589 || 6 || 6.326457500457764
631 || (((C-C)+C)^3-C*C)^5 || 6 || 0.7770692706108093 || 6 || 6.3515095710754395
632 || ((X+C)^3-C*C)^5 || 0 || 0.2682267129421234 || 5 || 6.281673431396484
635 || (((C-C)+C)^3-C*C)^5 || 2 || 0.6035292744636536 || 6 || 6.308798789978027
636 || (((C-C)+C)^3-C/C)^5 || 0 || 0.31476205587387085 || 6 || 6.246551990509033
641 || ((X+C)^3-C/C)^5 || 4 || 0.7425093054771423 || 5 || 6.26531457901001
646 || ((X+C)^3-C*C)^5 || 4 || 0.6097142696380615 || 5 || 6.09960412979126
650 || ((C+C)^3-C*C)^5 || 3 || 0.580294132232666 || 5 || 6.190093040466309
651 || ((X+C)^3-C*C)^5 || 0 || 0.30996307730674744 || 5 || 6.120380878448486
652 || ((X+C)^3-C*C)+5 || 0 || 0.2948382794857025 || 5 || 6.240335464477539
658 || ((X+C)^3-C*C)+C || 5 || 0.6897976994514465 || 5 || 6.248961925506592
660 || ((C+C)^3-C*C)+C || 1 || 0.4569799304008484 || 5 || 6.116848468780518
661 || ((C+C)^3-C*C)+X || 0 || 0.28305479884147644 || 5 || 6.082502365112305
664 || ((C+C)^3-C*C)+C || 2 || 0.4492039978504181 || 5 || 6.172778129577637
665 || ((X+C)^3-C*C)+C || 0 || 0.25120189785957336 || 5 || 6.278365612030029
666 || ((X+C)^3-(C-C))+C || 0 || 0.2963111400604248 || 5 || 6.196450710296631
668 || ((X+C)^3-C*C)+C || 1 || 0.37544703483581543 || 5 || 6.1934685707092285
670 || ((C+C)^3-(C-C))+C || 1 || 0.4541175961494446 || 5 || 6.2213029861450195
671 || ((C+C)^3-C*C)+C || 0 || 0.28397130966186523 || 5 || 6.155267715454102
672 || ((C+C)^3-(C-C))+C || 0 || 0.28699424862861633 || 5 || 6.155649662017822
673 || ((C+C)^3-C*C)+C || 0 || 0.22680610418319702 || 5 || 6.129649639129639
679 || ((C+C)^3-C*C)+X || 5 || 0.6228819489479065 || 5 || 6.16485595703125
682 || ((C+C)^3-X*C)+X || 2 || 0.49949756264686584 || 5 || 6.200676918029785
693 || ((C+C)^3-C*C)+X || 10 || 0.8275158405303955 || 5 || 6.08122444152832
695 || ((C+C)^3-C*C)+C || 1 || 0.343944787979126 || 5 || 6.168156623840332
696 || ((C+C*C)^3-C*C)+C || 0 || 0.27643343806266785 || 6 || 6.128734111785889
700 || ((C+C)^3-C*C)+C || 3 || 0.5927504301071167 || 5 || 6.152665615081787
701 || ((C+C)^3-C*C)^5 || 0 || 0.29400795698165894 || 5 || 6.101991653442383
703 || ((C+C)^3-C*C)+5 || 1 || 0.36128318309783936 || 5 || 6.101551055908203
705 || ((C+C)^3-C*C)^5 || 1 || 0.3715198338031769 || 5 || 6.174937725067139
709 || sin((C+C)^3-C*C) || 3 || 0.5858469605445862 || 5 || 6.216588973999023
